date,site_id,region,behavior,cement_type,planned_pour_tonnes,consumed_tonnes,opening_inventory_tonnes,deliveries_tonnes,closing_inventory_tonnes,rain_mm,avg_temp_c,silo_capacity,capacity_violation,opening_overflow_tonnes,closing_overflow_tonnes
2022-07-31,SITE_002,South,conservative,CEM_II,12.41,12.41,3589.46,10.55,3587.6,1.3,15.05,288,True,3301.46,3299.6
2022-08-01,SITE_002,South,conservative,CEM_III,12.43,12.43,3587.6,26.42,3601.59,1.81,10.04,288,True,3299.6,3313.59
2022-08-02,SITE_002,South,conservative,CEM_I,18.23,18.23,3601.59,21.6,3604.96,1.32,8.33,288,True,3313.59,3316.96
2022-08-03,SITE_002,South,conservative,CEM_II,11.45,9.16,3604.96,21.91,3617.71,0.07,-4.56,288,True,3316.96,3329.71
2022-08-04,SITE_002,South,conservative,CEM_III,16.24,16.24,3617.71,34.43,3635.9,4.58,11.89,288,True,3329.71,3347.9
2022-08-05,SITE_002,South,conservative,CEM_II,0.0,0.0,3635.9,12.16,3648.06,10.25,4.35,288,True,3347.9,3360.06
2022-08-06,SITE_002,South,conservative,CEM_I,12.69,12.69,3648.06,29.77,3665.14,3.06,2.91,288,True,3360.06,3377.14
2022-08-07,SITE_002,South,conservative,CEM_I,11.0,11.0,3665.14,30.14,3684.28,6.58,7.06,288,True,3377.14,3396.28
2022-08-08,SITE_002,South,conservative,CEM_I,12.36,12.36,3684.28,38.24,3710.16,8.09,3.39,288,True,3396.28,3422.16
2022-08-09,SITE_002,South,conservative,CEM_II,9.87,9.87,3710.16,40.36,3740.65,3.37,6.59,288,True,3422.16,3452.65
2022-08-10,SITE_002,South,conservative,CEM_I,19.88,19.88,3740.65,41.84,3762.61,3.26,2.21,288,True,3452.65,3474.61
2022-08-11,SITE_002,South,conservative,CEM_II,15.99,15.99,3762.61,37.19,3783.81,2.51,8.93,288,True,3474.61,3495.81
2022-08-12,SITE_002,South,conservative,CEM_I,15.21,15.21,3783.81,14.55,3783.15,4.7,3.47,288,True,3495.81,3495.15
2022-08-13,SITE_002,South,conservative,CEM_II,6.19,6.19,3783.15,20.43,3797.39,2.65,10.11,288,True,3495.15,3509.39
2022-08-14,SITE_002,South,conservative,CEM_III,14.43,14.43,3797.39,13.8,3796.76,9.6,7.96,288,True,3509.39,3508.76
2022-08-15,SITE_002,South,conservative,CEM_III,12.65,12.65,3796.76,24.37,3808.48,6.51,2.88,288,True,3508.76,3520.48
2022-08-16,SITE_002,South,conservative,CEM_III,13.45,13.45,3808.48,18.38,3813.41,3.23,0.43,288,True,3520.48,3525.41
2022-08-17,SITE_002,South,conservative,CEM_III,5.95,4.76,3813.41,12.29,3820.94,0.78,-3.19,288,True,3525.41,3532.94
2022-08-18,SITE_002,South,conservative,CEM_III,18.71,18.71,3820.94,49.99,3852.22,11.21,9.33,288,True,3532.94,3564.22
2022-08-19,SITE_002,South,conservative,CEM_III,12.03,12.03,3852.22,11.24,3851.43,1.4,5.1,288,True,3564.22,3563.43
2022-08-20,SITE_002,South,conservative,CEM_II,14.06,14.06,3851.43,19.36,3856.73,1.61,9.89,288,True,3563.43,3568.73
2022-08-21,SITE_002,South,conservative,CEM_I,15.98,12.78,3856.73,18.01,3861.96,0.44,-2.85,288,True,3568.73,3573.96
2022-08-22,SITE_002,South,conservative,CEM_III,11.71,9.37,3861.96,29.31,3881.9,1.18,-5.0,288,True,3573.96,3593.9
2022-08-23,SITE_002,South,conservative,CEM_I,7.05,5.64,3881.9,46.53,3922.79,1.95,-0.24,288,True,3593.9,3634.79
2022-08-24,SITE_002,South,conservative,CEM_II,6.75,6.75,3922.79,18.38,3934.42,4.69,6.32,288,True,3634.79,3646.42
2022-08-25,SITE_002,South,conservative,CEM_I,19.87,19.87,3934.42,26.19,3940.74,3.04,6.83,288,True,3646.42,3652.74
2022-08-26,SITE_002,South,conservative,CEM_I,6.39,6.39,3940.74,12.26,3946.61,0.32,7.57,288,True,3652.74,3658.61
2022-08-27,SITE_002,South,conservative,CEM_II,11.02,11.02,3946.61,42.13,3977.72,5.59,0.2,288,True,3658.61,3689.72
2022-08-28,SITE_002,South,conservative,CEM_I,8.09,8.09,3977.72,23.46,3993.09,1.59,7.29,288,True,3689.72,3705.09
2022-08-29,SITE_002,South,conservative,CEM_II,17.39,17.39,3993.09,30.98,4006.68,4.45,9.84,288,True,3705.09,3718.68
2022-08-30,SITE_002,South,conservative,CEM_II,10.67,10.67,4006.68,44.98,4040.99,8.2,0.02,288,True,3718.68,3752.99
2022-08-31,SITE_002,South,conservative,CEM_II,10.2,8.16,4040.99,49.19,4082.02,9.52,-2.2,288,True,3752.99,3794.02
2022-09-01,SITE_002,South,conservative,CEM_II,18.32,18.32,4082.02,39.77,4103.47,1.56,5.76,288,True,3794.02,3815.4700000000003
2022-09-02,SITE_002,South,conservative,CEM_III,11.59,11.59,4103.47,38.24,4130.12,8.19,0.2,288,True,3815.4700000000003,3842.12
2022-09-03,SITE_002,South,conservative,CEM_III,17.02,13.62,4130.12,23.45,4139.95,12.13,-5.0,288,True,3842.12,3851.95
2022-09-04,SITE_002,South,conservative,CEM_III,6.84,6.84,4139.95,25.87,4158.98,1.34,15.02,288,True,3851.95,3870.9799999999996
2022-09-05,SITE_002,South,conservative,CEM_I,5.15,4.12,4158.98,42.81,4197.67,13.91,-4.15,288,True,3870.9799999999996,3909.67
2022-09-06,SITE_002,South,conservative,CEM_I,15.99,12.79,4197.67,43.33,4228.21,1.17,-1.64,288,True,3909.67,3940.21
2022-09-07,SITE_002,South,conservative,CEM_II,15.96,12.76,4228.21,47.24,4262.69,1.44,-0.93,288,True,3940.21,3974.6899999999996
2022-09-08,SITE_002,South,conservative,CEM_II,6.58,6.58,4262.69,36.43,4292.54,15.13,7.0,288,True,3974.6899999999996,4004.54
2022-09-09,SITE_002,South,conservative,CEM_III,17.76,14.2,4292.54,19.59,4297.93,15.04,-2.33,288,True,4004.54,4009.9300000000003
2022-09-10,SITE_002,South,conservative,CEM_II,12.98,12.98,4297.93,13.32,4298.27,2.33,2.39,288,True,4009.9300000000003,4010.2700000000004
2022-09-11,SITE_002,South,conservative,CEM_II,6.7,5.36,4298.27,42.29,4335.2,1.06,-5.0,288,True,4010.2700000000004,4047.2
2022-09-12,SITE_002,South,conservative,CEM_III,19.43,19.43,4335.2,17.9,4333.67,7.2,3.05,288,True,4047.2,4045.67
2022-09-13,SITE_002,South,conservative,CEM_II,12.49,10.0,4333.67,48.95,4372.62,4.93,-0.1,288,True,4045.67,4084.62
2022-09-14,SITE_002,South,conservative,CEM_III,9.69,7.75,4372.62,33.8,4398.67,5.44,-5.0,288,True,4084.62,4110.67
2022-09-15,SITE_002,South,conservative,CEM_III,14.43,11.55,4398.67,36.2,4423.32,7.9,-2.91,288,True,4110.67,4135.32
2022-09-16,SITE_002,South,conservative,CEM_II,13.42,13.42,4423.32,41.62,4451.52,1.67,4.05,288,True,4135.32,4163.52
2022-09-17,SITE_002,South,conservative,CEM_III,10.94,8.75,4451.52,31.56,4474.33,0.72,-3.21,288,True,4163.52,4186.33
2022-09-18,SITE_002,South,conservative,CEM_III,5.54,5.54,4474.33,38.35,4507.14,1.7,2.1,288,True,4186.33,4219.14
2022-09-19,SITE_002,South,conservative,CEM_III,18.82,15.05,4507.14,20.09,4512.18,0.61,-3.16,288,True,4219.14,4224.18
2022-09-20,SITE_002,South,conservative,CEM_II,11.03,11.03,4512.18,48.51,4549.66,3.82,3.07,288,True,4224.18,4261.66
2022-09-21,SITE_002,South,conservative,CEM_III,15.83,12.66,4549.66,13.65,4550.65,0.68,-4.13,288,True,4261.66,4262.65
2022-09-22,SITE_002,South,conservative,CEM_I,7.92,6.34,4550.65,42.1,4586.41,0.1,-0.47,288,True,4262.65,4298.41
2022-09-23,SITE_002,South,conservative,CEM_III,14.89,14.89,4586.41,49.3,4620.82,3.33,0.59,288,True,4298.41,4332.82
2022-09-24,SITE_002,South,conservative,CEM_III,6.03,4.83,4620.82,21.55,4637.54,1.1,-1.92,288,True,4332.82,4349.54
2022-09-25,SITE_002,South,conservative,CEM_III,8.07,8.07,4637.54,23.21,4652.68,0.81,3.67,288,True,4349.54,4364.68
2022-09-26,SITE_002,South,conservative,CEM_II,8.11,8.11,4652.68,22.67,4667.24,0.1,2.1,288,True,4364.68,4379.24
2022-09-27,SITE_002,South,conservative,CEM_I,15.33,12.27,4667.24,37.34,4692.31,5.66,-3.8,288,True,4379.24,4404.31
2022-09-28,SITE_002,South,conservative,CEM_I,6.91,6.91,4692.31,22.22,4707.62,0.01,7.07,288,True,4404.31,4419.62
2022-09-29,SITE_002,South,conservative,CEM_III,0.0,0.0,4707.62,32.31,4739.93,0.86,-2.43,288,True,4419.62,4451.93
2022-09-30,SITE_002,South,conservative,CEM_II,19.68,19.68,4739.93,47.15,4767.4,2.39,14.31,288,True,4451.93,4479.4
2022-10-01,SITE_002,South,conservative,CEM_II,6.46,6.46,4767.4,24.0,4784.94,8.16,1.49,288,True,4479.4,4496.94
2022-10-02,SITE_002,South,conservative,CEM_II,0.0,0.0,4784.94,22.53,4807.47,4.01,-4.43,288,True,4496.94,4519.47
2022-10-03,SITE_002,South,conservative,CEM_I,13.86,11.09,4807.47,31.92,4828.3,3.74,-1.66,288,True,4519.47,4540.3
2022-10-04,SITE_002,South,conservative,CEM_II,5.08,5.08,4828.3,36.42,4859.64,6.07,2.7,288,True,4540.3,4571.64
2022-10-05,SITE_002,South,conservative,CEM_II,9.99,9.99,4859.64,18.65,4868.3,6.55,6.13,288,True,4571.64,4580.3
2022-10-06,SITE_002,South,conservative,CEM_I,19.72,19.72,4868.3,41.74,4890.32,4.47,5.35,288,True,4580.3,4602.32
2022-10-07,SITE_002,South,conservative,CEM_III,12.14,9.71,4890.32,11.39,4892.0,0.45,-1.25,288,True,4602.32,4604.0
2022-10-08,SITE_002,South,conservative,CEM_I,14.17,14.17,4892.0,23.7,4901.53,1.93,8.29,288,True,4604.0,4613.53
2022-10-09,SITE_002,South,conservative,CEM_III,7.01,7.01,4901.53,35.97,4930.49,0.57,7.67,288,True,4613.53,4642.49
2022-10-10,SITE_002,South,conservative,CEM_I,5.38,4.3,4930.49,42.41,4968.6,0.89,-5.0,288,True,4642.49,4680.6
2022-10-11,SITE_002,South,conservative,CEM_I,0.0,0.0,4968.6,12.98,4981.58,7.97,2.13,288,True,4680.6,4693.58
2022-10-12,SITE_002,South,conservative,CEM_III,19.34,19.34,4981.58,18.31,4980.55,3.57,3.05,288,True,4693.58,4692.55
2022-10-13,SITE_002,South,conservative,CEM_II,8.89,8.89,4980.55,18.59,4990.25,0.1,2.49,288,True,4692.55,4702.25
2022-10-14,SITE_002,South,conservative,CEM_III,16.37,13.1,4990.25,34.66,5011.81,0.21,-2.42,288,True,4702.25,4723.81
2022-10-15,SITE_002,South,conservative,CEM_II,5.44,4.35,5011.81,25.83,5033.29,21.32,-2.2,288,True,4723.81,4745.29
2022-10-16,SITE_002,South,conservative,CEM_III,12.42,12.42,5033.29,37.85,5058.72,1.77,2.26,288,True,4745.29,4770.72
2022-10-17,SITE_002,South,conservative,CEM_II,15.68,15.68,5058.72,36.9,5079.94,1.15,3.25,288,True,4770.72,4791.94
2022-10-18,SITE_002,South,conservative,CEM_III,16.17,16.17,5079.94,42.12,5105.89,6.09,4.86,288,True,4791.94,4817.89
2022-10-19,SITE_002,South,conservative,CEM_II,10.98,10.98,5105.89,16.8,5111.71,2.83,1.09,288,True,4817.89,4823.71
2022-10-20,SITE_002,South,conservative,CEM_I,7.7,7.7,5111.71,48.72,5152.73,2.04,7.12,288,True,4823.71,4864.73
2022-10-21,SITE_002,South,conservative,CEM_III,15.97,15.97,5152.73,13.92,5150.68,6.99,9.99,288,True,4864.73,4862.68
2022-10-22,SITE_002,South,conservative,CEM_II,10.22,10.22,5150.68,28.82,5169.28,2.87,8.62,288,True,4862.68,4881.28
2022-10-23,SITE_002,South,conservative,CEM_I,17.19,17.19,5169.28,19.34,5171.43,3.75,0.35,288,True,4881.28,4883.43
2022-10-24,SITE_002,South,conservative,CEM_II,19.52,19.52,5171.43,27.95,5179.86,3.02,8.7,288,True,4883.43,4891.86
2022-10-25,SITE_002,South,conservative,CEM_I,11.56,11.56,5179.86,39.74,5208.04,0.32,1.31,288,True,4891.86,4920.04
2022-10-26,SITE_002,South,conservative,CEM_III,12.5,10.0,5208.04,23.63,5221.67,4.35,-4.85,288,True,4920.04,4933.67
2022-10-27,SITE_002,South,conservative,CEM_III,6.0,4.8,5221.67,32.5,5249.37,1.96,-1.01,288,True,4933.67,4961.37
2022-10-28,SITE_002,South,conservative,CEM_III,19.34,15.47,5249.37,48.78,5282.68,5.56,-4.27,288,True,4961.37,4994.68
2022-10-29,SITE_002,South,conservative,CEM_III,16.82,16.82,5282.68,33.59,5299.45,6.86,6.21,288,True,4994.68,5011.45
2022-10-30,SITE_002,South,conservative,CEM_I,17.69,17.69,5299.45,43.3,5325.06,2.99,5.0,288,True,5011.45,5037.06
2022-10-31,SITE_002,South,conservative,CEM_I,8.62,8.62,5325.06,25.2,5341.64,9.51,1.23,288,True,5037.06,5053.64
2022-11-01,SITE_002,South,conservative,CEM_III,16.63,13.3,5341.64,40.43,5368.77,2.98,-4.13,288,True,5053.64,5080.77
2022-11-02,SITE_002,South,conservative,CEM_I,12.1,12.1,5368.77,46.31,5402.98,0.81,0.7,288,True,5080.77,5114.98
2022-11-03,SITE_002,South,conservative,CEM_III,19.79,15.83,5402.98,15.21,5402.36,2.72,-2.03,288,True,5114.98,5114.36
2022-11-04,SITE_002,South,conservative,CEM_III,5.69,5.69,5402.36,29.89,5426.56,1.11,5.92,288,True,5114.36,5138.56
2022-11-05,SITE_002,South,conservative,CEM_III,14.61,11.69,5426.56,20.8,5435.67,2.72,-1.15,288,True,5138.56,5147.67
2022-11-06,SITE_002,South,conservative,CEM_I,13.14,10.52,5435.67,33.51,5458.66,1.16,-3.47,288,True,5147.67,5170.66
2022-11-07,SITE_002,South,conservative,CEM_III,6.73,5.38,5458.66,27.66,5480.94,1.51,-2.16,288,True,5170.66,5192.94
2022-11-08,SITE_002,South,conservative,CEM_III,14.64,11.71,5480.94,48.27,5517.5,14.5,-2.72,288,True,5192.94,5229.5
2022-11-09,SITE_002,South,conservative,CEM_III,19.3,19.3,5517.5,22.35,5520.55,2.0,6.26,288,True,5229.5,5232.55
2022-11-10,SITE_002,South,conservative,CEM_III,5.23,4.18,5520.55,21.28,5537.65,4.73,-0.95,288,True,5232.55,5249.65
2022-11-11,SITE_002,South,conservative,CEM_I,15.16,15.16,5537.65,41.28,5563.77,2.93,2.84,288,True,5249.65,5275.77
2022-11-12,SITE_002,South,conservative,CEM_I,5.05,5.05,5563.77,47.11,5605.83,0.85,1.95,288,True,5275.77,5317.83
2022-11-13,SITE_002,South,conservative,CEM_III,0.0,0.0,5605.83,47.37,5653.2,13.45,7.21,288,True,5317.83,5365.2
2022-11-14,SITE_002,South,conservative,CEM_I,7.03,7.03,5653.2,47.54,5693.71,0.45,6.53,288,True,5365.2,5405.71
2022-11-15,SITE_002,South,conservative,CEM_I,18.04,14.43,5693.71,34.35,5713.63,1.03,-3.49,288,True,5405.71,5425.63
2022-11-16,SITE_002,South,conservative,CEM_II,7.3,7.3,5713.63,10.02,5716.35,13.09,3.94,288,True,5425.63,5428.35
2022-11-17,SITE_002,South,conservative,CEM_I,18.26,18.26,5716.35,44.29,5742.38,4.53,1.82,288,True,5428.35,5454.38
2022-11-18,SITE_002,South,conservative,CEM_I,19.34,19.34,5742.38,28.29,5751.33,0.25,5.46,288,True,5454.38,5463.33
2022-11-19,SITE_002,South,conservative,CEM_I,14.92,11.94,5751.33,29.5,5768.89,9.36,-5.0,288,True,5463.33,5480.89
2022-11-20,SITE_002,South,conservative,CEM_III,16.72,13.38,5768.89,35.41,5790.92,5.98,-3.61,288,True,5480.89,5502.92
2022-11-21,SITE_002,South,conservative,CEM_I,13.65,13.65,5790.92,17.07,5794.34,12.02,3.72,288,True,5502.92,5506.34
2022-11-22,SITE_002,South,conservative,CEM_I,12.06,12.06,5794.34,33.43,5815.71,1.68,1.93,288,True,5506.34,5527.71
2022-11-23,SITE_002,South,conservative,CEM_III,10.03,10.03,5815.71,42.1,5847.78,5.61,6.62,288,True,5527.71,5559.78
2022-11-24,SITE_002,South,conservative,CEM_I,6.44,6.44,5847.78,13.64,5854.98,9.34,9.35,288,True,5559.78,5566.98
2022-11-25,SITE_002,South,conservative,CEM_III,10.35,8.28,5854.98,20.28,5866.98,5.22,-4.53,288,True,5566.98,5578.98
2022-11-26,SITE_002,South,conservative,CEM_III,19.48,15.58,5866.98,41.68,5893.08,5.46,-3.7,288,True,5578.98,5605.08
2022-11-27,SITE_002,South,conservative,CEM_I,11.72,11.72,5893.08,25.73,5907.09,1.73,4.21,288,True,5605.08,5619.09
2022-11-28,SITE_002,South,conservative,CEM_III,9.03,9.03,5907.09,12.79,5910.85,2.45,0.33,288,True,5619.09,5622.85
2022-11-29,SITE_002,South,conservative,CEM_II,7.38,7.38,5910.85,14.24,5917.71,5.66,2.18,288,True,5622.85,5629.71
2022-11-30,SITE_002,South,conservative,CEM_I,12.05,9.64,5917.71,40.51,5948.58,0.09,-0.36,288,True,5629.71,5660.58
2022-12-01,SITE_002,South,conservative,CEM_III,16.05,16.05,5948.58,36.22,5968.75,3.6,9.45,288,True,5660.58,5680.75
2022-12-02,SITE_002,South,conservative,CEM_III,12.94,12.94,5968.75,30.82,5986.63,0.04,7.29,288,True,5680.75,5698.63
2022-12-03,SITE_002,South,conservative,CEM_III,17.35,17.35,5986.63,29.51,5998.79,5.33,13.47,288,True,5698.63,5710.79
2022-12-04,SITE_002,South,conservative,CEM_III,8.75,8.75,5998.79,45.1,6035.14,4.98,2.22,288,True,5710.79,5747.14
2022-12-05,SITE_002,South,conservative,CEM_II,19.37,19.37,6035.14,10.6,6026.37,2.71,4.27,288,True,5747.14,5738.37
2022-12-06,SITE_002,South,conservative,CEM_I,17.67,17.67,6026.37,49.44,6058.14,0.88,3.83,288,True,5738.37,5770.14
2022-12-07,SITE_002,South,conservative,CEM_I,17.94,17.94,6058.14,37.47,6077.67,5.06,8.02,288,True,5770.14,5789.67
2022-12-08,SITE_002,South,conservative,CEM_II,18.42,18.42,6077.67,49.14,6108.39,5.61,8.43,288,True,5789.67,5820.39
2022-12-09,SITE_002,South,conservative,CEM_III,14.1,14.1,6108.39,43.09,6137.38,8.3,9.35,288,True,5820.39,5849.38
2022-12-10,SITE_002,South,conservative,CEM_I,13.2,13.2,6137.38,29.86,6154.04,2.77,6.7,288,True,5849.38,5866.04
2022-12-11,SITE_002,South,conservative,CEM_II,8.21,8.21,6154.04,26.51,6172.34,1.83,7.21,288,True,5866.04,5884.34
2022-12-12,SITE_002,South,conservative,CEM_II,6.68,6.68,6172.34,29.16,6194.82,1.29,10.24,288,True,5884.34,5906.82
2022-12-13,SITE_002,South,conservative,CEM_II,11.51,11.51,6194.82,11.42,6194.73,11.36,9.4,288,True,5906.82,5906.73
2022-12-14,SITE_002,South,conservative,CEM_II,13.38,13.38,6194.73,17.1,6198.45,3.45,6.35,288,True,5906.73,5910.45
2022-12-15,SITE_002,South,conservative,CEM_II,5.51,5.51,6198.45,29.99,6222.93,1.45,7.08,288,True,5910.45,5934.93
2022-12-16,SITE_002,South,conservative,CEM_I,13.01,13.01,6222.93,10.37,6220.29,4.51,1.65,288,True,5934.93,5932.29
2022-12-17,SITE_002,South,conservative,CEM_II,15.3,15.3,6220.29,35.94,6240.93,8.26,9.38,288,True,5932.29,5952.93
2022-12-18,SITE_002,South,conservative,CEM_III,7.82,7.82,6240.93,36.33,6269.44,1.85,1.73,288,True,5952.93,5981.44
2022-12-19,SITE_002,South,conservative,CEM_I,10.64,10.64,6269.44,46.54,6305.34,1.53,7.84,288,True,5981.44,6017.34
2022-12-20,SITE_002,South,conservative,CEM_I,18.92,18.92,6305.34,22.92,6309.34,2.69,6.41,288,True,6017.34,6021.34
2022-12-21,SITE_002,South,conservative,CEM_III,17.95,17.95,6309.34,18.59,6309.98,1.35,8.28,288,True,6021.34,6021.98
2022-12-22,SITE_002,South,conservative,CEM_II,14.96,11.97,6309.98,45.56,6343.57,5.08,-0.34,288,True,6021.98,6055.57
2022-12-23,SITE_002,South,conservative,CEM_I,18.51,18.51,6343.57,37.31,6362.37,9.33,18.12,288,True,6055.57,6074.37
2022-12-24,SITE_002,South,conservative,CEM_I,19.14,19.14,6362.37,34.94,6378.17,6.03,9.91,288,True,6074.37,6090.17
2022-12-25,SITE_002,South,conservative,CEM_III,7.64,7.64,6378.17,20.08,6390.61,5.48,11.94,288,True,6090.17,6102.61
2022-12-26,SITE_002,South,conservative,CEM_I,19.73,19.73,6390.61,13.2,6384.08,3.03,3.25,288,True,6102.61,6096.08
2022-12-27,SITE_002,South,conservative,CEM_III,9.23,9.23,6384.08,39.36,6414.21,0.47,17.6,288,True,6096.08,6126.21
2022-12-28,SITE_002,South,conservative,CEM_I,7.24,7.24,6414.21,14.94,6421.91,0.16,17.04,288,True,6126.21,6133.91
2022-12-29,SITE_002,South,conservative,CEM_II,16.66,16.66,6421.91,24.45,6429.7,0.53,3.26,288,True,6133.91,6141.7
2022-12-30,SITE_002,South,conservative,CEM_II,9.91,9.91,6429.7,29.68,6449.47,1.2,11.9,288,True,6141.7,6161.47
2022-12-31,SITE_002,South,conservative,CEM_I,8.73,8.73,6449.47,12.8,6453.54,0.1,11.21,288,True,6161.47,6165.54
2023-01-01,SITE_002,South,conservative,CEM_I,10.98,10.98,6453.54,20.19,6462.75,0.13,20.21,288,True,6165.54,6174.75
2023-01-02,SITE_002,South,conservative,CEM_III,15.57,12.46,6462.75,14.44,6464.73,1.53,-0.38,288,True,6174.75,6176.73
2023-01-03,SITE_002,South,conservative,CEM_II,10.08,10.08,6464.73,44.32,6498.97,1.63,17.04,288,True,6176.73,6210.97
2023-01-04,SITE_002,South,conservative,CEM_III,12.44,12.44,6498.97,13.51,6500.04,1.85,14.5,288,True,6210.97,6212.04
2023-01-05,SITE_002,South,conservative,CEM_I,19.47,19.47,6500.04,35.1,6515.67,5.52,20.21,288,True,6212.04,6227.67
2023-01-06,SITE_002,South,conservative,CEM_II,12.15,9.72,6515.67,20.33,6526.28,2.2,-5.0,288,True,6227.67,6238.28
2023-01-07,SITE_002,South,conservative,CEM_II,13.28,13.28,6526.28,21.28,6534.28,3.28,11.41,288,True,6238.28,6246.28
2023-01-08,SITE_002,South,conservative,CEM_I,14.08,14.08,6534.28,11.46,6531.66,1.23,5.13,288,True,6246.28,6243.66
2023-01-09,SITE_002,South,conservative,CEM_I,15.64,15.64,6531.66,24.29,6540.31,4.84,11.76,288,True,6243.66,6252.31
2023-01-10,SITE_002,South,conservative,CEM_II,9.52,9.52,6540.31,38.12,6568.91,4.3,8.35,288,True,6252.31,6280.91
2023-01-11,SITE_002,South,conservative,CEM_III,10.78,10.78,6568.91,43.68,6601.81,0.74,10.5,288,True,6280.91,6313.81
2023-01-12,SITE_002,South,conservative,CEM_II,12.67,12.67,6601.81,11.68,6600.82,4.38,12.78,288,True,6313.81,6312.82
2023-01-13,SITE_002,South,conservative,CEM_I,16.97,16.97,6600.82,24.09,6607.94,3.5,9.52,288,True,6312.82,6319.94
2023-01-14,SITE_002,South,conservative,CEM_II,5.29,5.29,6607.94,47.32,6649.97,1.78,11.25,288,True,6319.94,6361.97
2023-01-15,SITE_002,South,conservative,CEM_I,14.79,14.79,6649.97,31.02,6666.2,5.35,12.5,288,True,6361.97,6378.2
2023-01-16,SITE_002,South,conservative,CEM_I,5.97,5.97,6666.2,34.88,6695.11,3.43,13.17,288,True,6378.2,6407.11
2023-01-17,SITE_002,South,conservative,CEM_II,17.53,17.53,6695.11,42.97,6720.55,3.52,12.65,288,True,6407.11,6432.55
2023-01-18,SITE_002,South,conservative,CEM_I,15.38,15.38,6720.55,38.65,6743.82,6.43,10.66,288,True,6432.55,6455.82
2023-01-19,SITE_002,South,conservative,CEM_II,5.07,5.07,6743.82,14.5,6753.25,1.27,15.53,288,True,6455.82,6465.25
2023-01-20,SITE_002,South,conservative,CEM_I,17.26,17.26,6753.25,47.53,6783.52,0.5,7.58,288,True,6465.25,6495.52
2023-01-21,SITE_002,South,conservative,CEM_III,17.16,17.16,6783.52,38.99,6805.35,12.28,5.94,288,True,6495.52,6517.35
2023-01-22,SITE_002,South,conservative,CEM_II,17.48,17.48,6805.35,29.75,6817.62,5.99,10.38,288,True,6517.35,6529.62
2023-01-23,SITE_002,South,conservative,CEM_I,12.54,12.54,6817.62,47.69,6852.77,0.05,12.21,288,True,6529.62,6564.77
2023-01-24,SITE_002,South,conservative,CEM_II,16.71,16.71,6852.77,34.27,6870.33,3.75,9.28,288,True,6564.77,6582.33
2023-01-25,SITE_002,South,conservative,CEM_II,15.31,15.31,6870.33,15.91,6870.93,4.93,11.67,288,True,6582.33,6582.93
2023-01-26,SITE_002,South,conservative,CEM_I,17.44,17.44,6870.93,32.83,6886.32,2.79,12.93,288,True,6582.93,6598.32
2023-01-27,SITE_002,South,conservative,CEM_III,17.59,17.59,6886.32,30.09,6898.82,3.74,15.48,288,True,6598.32,6610.82
2023-01-28,SITE_002,South,conservative,CEM_III,10.91,10.91,6898.82,16.85,6904.76,6.39,12.45,288,True,6610.82,6616.76
2023-01-29,SITE_002,South,conservative,CEM_II,14.65,14.65,6904.76,45.74,6935.85,5.51,19.58,288,True,6616.76,6647.85
2023-01-30,SITE_002,South,conservative,CEM_I,17.95,17.95,6935.85,22.14,6940.04,2.47,12.84,288,True,6647.85,6652.04
2023-01-31,SITE_002,South,conservative,CEM_II,17.38,17.38,6940.04,32.28,6954.94,9.97,5.31,288,True,6652.04,6666.94
2023-02-01,SITE_002,South,conservative,CEM_II,13.47,13.47,6954.94,22.91,6964.38,1.63,9.27,288,True,6666.94,6676.38
2023-02-02,SITE_002,South,conservative,CEM_I,8.21,8.21,6964.38,41.4,6997.57,5.18,13.44,288,True,6676.38,6709.57
2023-02-03,SITE_002,South,conservative,CEM_I,13.35,13.35,6997.57,33.68,7017.9,1.07,22.37,288,True,6709.57,6729.9
2023-02-04,SITE_002,South,conservative,CEM_II,11.38,11.38,7017.9,37.14,7043.66,6.66,21.78,288,True,6729.9,6755.66
